timestamp(s),nodeId,kind,bytes,src,dst,seq,hops,sf
1931.877940882,0,data,27,0,1,176,0,8
1932.144748858,2,data,27,2,6,179,0,8
1932.284525448,5,data,27,2,6,179,1,8
1932.813150705,7,beacon,29,7,65535,33,0,7
1934.213289177,6,data,27,6,0,178,0,8
1934.600531278,5,data,27,5,6,183,0,8
1934.686673106,8,data,27,8,7,180,0,8
1935.285564319,4,data,27,4,8,179,0,8
1939.035127545,7,data,27,7,8,179,0,8
1939.174904135,4,data,27,7,8,179,1,8
1939.264742471,3,data,27,3,8,178,0,8
1940.493470961,1,data,27,1,4,180,0,8
1941.877940882,0,data,27,0,6,177,0,8
1942.017717472,3,data,27,0,6,177,1,8
1942.144748858,2,data,27,2,4,180,0,8
1944.213289177,6,data,27,6,1,179,0,8
1944.600531278,5,data,27,5,8,184,0,8
1944.686673106,8,data,27,8,5,181,0,8
1945.285564319,4,data,27,4,7,180,0,8
1949.035127545,7,data,27,7,1,180,0,8
1949.174904135,4,data,27,7,1,180,1,8
1949.264742471,3,data,27,3,6,179,0,8
1950.493470961,1,data,27,1,7,181,0,8
1951.877940882,0,data,27,0,1,178,0,8
1952.144748858,2,data,27,2,7,181,0,8
1954.213289177,6,data,27,6,3,180,0,8
1954.600531278,5,data,27,5,1,185,0,8
1954.686673106,8,data,27,8,1,182,0,8
1955.285564319,4,data,27,4,2,181,0,8
1955.425340909,3,data,27,4,2,181,1,8
1959.035127545,7,data,27,7,2,181,0,8
1959.264742471,3,data,27,3,1,180,0,8
1960.493470961,1,data,27,1,8,182,0,8
1961.877940882,0,data,27,0,7,179,0,8
1962.144748858,2,data,27,2,8,182,0,8
1964.213289177,6,data,27,6,7,181,0,8
1964.600531278,5,data,27,5,1,186,0,8
1964.686673106,8,data,27,8,6,183,0,8
1965.285564319,4,data,27,4,3,182,0,8
1969.035127545,7,data,27,7,4,182,0,8
1969.264742471,3,data,27,3,2,181,0,8
1970.493470961,1,data,27,1,4,183,0,8
1971.877940882,0,data,27,0,6,180,0,8
1972.017717472,3,data,27,0,6,180,1,8
1972.144748858,2,data,27,2,4,183,0,8
1974.213289177,6,data,27,6,0,182,0,8
1974.600531278,5,data,27,5,6,187,0,8
1974.686673106,8,data,27,8,7,184,0,8
1975.285564319,4,data,27,4,8,183,0,8
1979.035127545,7,data,27,7,5,183,0,8
1979.264742471,3,data,27,3,4,182,0,8
1979.404519061,6,data,27,3,4,182,1,8
1980.493470961,1,data,27,1,0,184,0,8
1981.877940882,0,data,27,0,8,181,0,8
1982.017717472,1,data,27,0,8,181,1,8
1982.144748858,2,data,27,2,3,184,0,8
1982.414766730,0,beacon,29,0,65535,34,0,7
1982.807546093,1,beacon,29,1,65535,34,0,7
1983.595940747,3,beacon,29,3,65535,34,0,7
1984.213289177,6,data,27,6,5,183,0,8
1984.600531278,5,data,27,5,4,188,0,8
1984.686673106,8,data,27,8,7,185,0,8
1985.285564319,4,data,27,4,8,184,0,8
1988.473097285,2,beacon,29,2,65535,34,0,7
1988.722219627,5,beacon,29,5,65535,34,0,8
1988.970359947,8,beacon,29,8,65535,34,0,8
1989.035127545,7,data,27,7,2,184,0,8
1989.174904380,3,data,27,7,2,184,1,8
1989.335160380,3,data,27,3,7,183,0,8
1989.754940824,4,beacon,29,4,65535,34,0,7
1990.493470961,1,data,27,1,6,185,0,8
1990.633247796,3,data,27,1,6,185,1,8
1991.363189829,6,beacon,29,6,65535,34,0,8
1991.877940882,0,data,27,0,8,182,0,8
1992.017717472,1,data,27,0,8,182,1,8
1992.144748858,2,data,27,2,1,185,0,8
1992.813150705,7,beacon,29,7,65535,34,0,7
1994.213289177,6,data,27,6,5,184,0,8
1994.600531278,5,data,27,5,0,189,0,8
1994.686673106,8,data,27,8,7,186,0,8
1995.285564319,4,data,27,4,1,185,0,8
1999.035127545,7,data,27,7,4,185,0,8
1999.264742471,3,data,27,3,8,184,0,8
1999.404519061,4,data,27,3,8,184,1,8
2000.493470961,1,data,27,1,6,186,0,8
2001.877940882,0,data,27,0,5,183,0,8
2002.017717472,1,data,27,0,5,183,1,8
2002.144748858,2,data,27,2,5,186,0,8
2004.213289177,6,data,27,6,8,185,0,8
2004.353066012,4,data,27,6,8,185,1,8
2004.600531278,5,data,27,5,6,190,0,8
2004.686673106,8,data,27,8,4,187,0,8
2005.285564319,4,data,27,4,5,186,0,8
2009.035127545,7,data,27,7,6,186,0,8
2009.264742471,3,data,27,3,0,185,0,8
2010.493470961,1,data,27,1,5,187,0,8
2010.633247551,4,data,27,1,5,187,1,8
2011.877940882,0,data,27,0,7,184,0,8
2012.144748858,2,data,27,2,5,187,0,8
2014.213289177,6,data,27,6,4,186,0,8
2014.600531278,5,data,27,5,2,191,0,8
2014.686673106,8,data,27,8,5,188,0,8
2015.285564319,4,data,27,4,1,187,0,8
2019.035127545,7,data,27,7,8,187,0,8
2019.174904135,4,data,27,7,8,187,1,8
2019.264742471,3,data,27,3,6,186,0,8
2020.493470961,1,data,27,1,8,188,0,8
2021.877940882,0,data,27,0,5,185,0,8
2022.017717472,1,data,27,0,5,185,1,8
2022.144748858,2,data,27,2,4,188,0,8
2024.213289177,6,data,27,6,5,187,0,8
2024.353066012,4,data,27,6,5,187,1,8
2024.600531278,5,data,27,5,4,192,0,8
2024.686673106,8,data,27,8,5,189,0,8
2025.285564319,4,data,27,4,2,188,0,8
2029.035127545,7,data,27,7,5,188,0,8
2029.174904135,4,data,27,7,5,188,1,8
2029.264742471,3,data,27,3,6,187,0,8
2030.493470961,1,data,27,1,5,189,0,8
2030.633247551,4,data,27,1,5,189,1,8
2031.877940882,0,data,27,0,5,186,0,8
2032.017717472,1,data,27,0,5,186,1,8
2032.144748858,2,data,27,2,3,189,0,8
2032.157494062,4,data,27,0,5,186,2,8
2034.213289177,6,data,27,6,4,188,0,8
2034.600531278,5,data,27,5,1,193,0,8
2034.686673106,8,data,27,8,7,190,0,8
2035.285564319,4,data,27,4,7,189,0,8
2039.035127545,7,data,27,7,8,189,0,8
2039.174904135,4,data,27,7,8,189,1,8
2039.264742471,3,data,27,3,1,188,0,8
2040.493470961,1,data,27,1,0,190,0,8
2041.877940882,0,data,27,0,6,187,0,8
2042.017717472,3,data,27,0,6,187,1,8
2042.144748858,2,data,27,2,0,190,0,8
2042.284525448,5,data,27,2,0,190,1,8
2042.414766730,0,beacon,29,0,65535,35,0,8
2042.807546093,1,beacon,29,1,65535,35,0,7
2043.595940747,3,beacon,29,3,65535,35,0,7
2044.213289177,6,data,27,6,2,189,0,8
2044.353065767,3,data,27,6,2,189,1,8
2044.600531278,5,data,27,5,4,194,0,8
2044.686673106,8,data,27,8,2,191,0,8
2045.285564319,4,data,27,4,6,190,0,8
2045.425340909,1,data,27,4,6,190,1,8
2048.473097285,2,beacon,29,2,65535,35,0,7
2048.722219627,5,beacon,29,5,65535,35,0,7
2048.970359947,8,beacon,29,8,65535,35,0,7
2049.035127545,7,data,27,7,2,190,0,8
2049.174904135,4,data,27,7,2,190,1,8
2049.264742471,3,data,27,3,5,189,0,8
2049.754940824,4,beacon,29,4,65535,35,0,8
2050.493470961,1,data,27,1,6,191,0,8
2051.363189829,6,beacon,29,6,65535,35,0,7
2051.877940882,0,data,27,0,5,188,0,8
2052.017717717,4,data,27,0,5,188,1,8
2052.144748858,2,data,27,2,1,191,0,8
2052.813150705,7,beacon,29,7,65535,35,0,7
2054.213289177,6,data,27,6,4,190,0,8
2054.353065767,7,data,27,6,4,190,1,8
2054.600531278,5,data,27,5,4,195,0,8
2054.686673106,8,data,27,8,2,192,0,8
2055.285564319,4,data,27,4,6,191,0,8
2055.425340909,5,data,27,4,6,191,1,8
2059.035127545,7,data,27,7,5,191,0,8
2059.174904135,4,data,27,7,5,191,1,8
2059.264742471,3,data,27,3,2,190,0,8
2060.493470961,1,data,27,1,8,192,0,8
2060.633247551,2,data,27,1,8,192,1,8
2061.877940882,0,data,27,0,6,189,0,8
2062.017717472,3,data,27,0,6,189,1,8
2062.144748858,2,data,27,2,0,192,0,8
2064.213289177,6,data,27,6,5,191,0,8
2064.353065767,7,data,27,6,5,191,1,8
2064.492842357,4,data,27,6,5,191,2,8
2064.600531278,5,data,27,5,3,196,0,8
2064.686673106,8,data,27,8,2,193,0,8
2065.285564319,4,data,27,4,5,192,0,8
2069.035127545,7,data,27,7,8,192,0,8
2069.174904135,4,data,27,7,8,192,1,8
2069.264742471,3,data,27,3,4,191,0,8
2070.493470961,1,data,27,1,3,193,0,8
2071.877940882,0,data,27,0,8,190,0,8
2072.017717472,1,data,27,0,8,190,1,8
2072.144748858,2,data,27,2,1,193,0,8
2074.213289177,6,data,27,6,7,192,0,8
2074.600531278,5,data,27,5,7,197,0,8
2074.686673106,8,data,27,8,2,194,0,8
2075.285564319,4,data,27,4,6,193,0,8
2075.425340909,5,data,27,4,6,193,1,8
2079.035127545,7,data,27,7,1,193,0,8
2079.174904135,6,data,27,7,1,193,1,8
2079.264742471,3,data,27,3,6,192,0,8
2080.493470961,1,data,27,1,5,194,0,8
2081.877940882,0,data,27,0,8,191,0,8
2082.017717472,1,data,27,0,8,191,1,8
2082.144748858,2,data,27,2,8,194,0,8
2084.213289177,6,data,27,6,1,193,0,8
2084.600531278,5,data,27,5,2,198,0,8
2084.686673106,8,data,27,8,4,195,0,8
2085.285564319,4,data,27,4,2,194,0,8
2089.035127545,7,data,27,7,5,194,0,8
2089.174904135,4,data,27,7,5,194,1,8
2089.264742471,3,data,27,3,6,193,0,8
2090.493470961,1,data,27,1,3,195,0,8
2091.877940882,0,data,27,0,2,192,0,8
2092.017717472,3,data,27,0,2,192,1,8
2092.144748858,2,data,27,2,4,195,0,8
2092.157494307,7,data,27,0,2,192,2,8
2094.213289177,6,data,27,6,2,194,0,8
2094.353065767,3,data,27,6,2,194,1,8
2094.492842602,7,data,27,6,2,194,2,8
2094.600531278,5,data,27,5,7,199,0,8
2094.686673106,8,data,27,8,5,196,0,8
2095.285564319,4,data,27,4,6,195,0,8
2095.425340909,5,data,27,4,6,195,1,8
2099.035127545,7,data,27,7,4,195,0,8
2099.264742471,3,data,27,3,4,194,0,8
