timestamp(s),nodeId,destination,nextHop,hops,score,seq,action
334.686673106,8,5,5,1,1,5,USED
335.285564319,4,6,6,1,1,3,USED
339.035127545,7,6,6,1,1,5,USED
339.264742471,3,6,6,1,1,4,USED
340.493470961,1,2,2,1,1,5,USED
341.877940882,0,2,1,2,2,5,USED
342.144748858,2,7,7,1,1,3,USED
344.213289177,6,5,7,2,2,5,USED
344.600531278,5,4,4,1,1,5,USED
344.686673106,8,0,4,2,2,5,USED
345.285564319,4,6,6,1,1,3,USED
349.035127545,7,1,5,2,2,5,USED
349.264742471,3,8,2,2,2,3,USED
350.493470961,1,5,5,1,1,2,USED
351.877940882,0,2,1,2,2,5,USED
352.144748858,2,5,5,1,1,5,USED
354.213289177,6,0,0,1,1,3,USED
354.600531278,5,3,3,1,1,5,USED
354.686673106,8,1,4,2,2,5,USED
355.285564319,4,8,8,1,1,3,USED
359.035127545,7,4,4,1,1,5,USED
359.264742471,3,4,7,2,2,5,USED
360.493470961,1,0,0,1,1,4,USED
361.877940882,0,2,1,2,2,5,USED
362.144748858,2,7,7,1,1,3,USED
364.213289177,6,4,7,2,2,5,USED
364.600531278,5,6,7,2,2,5,USED
364.686673106,8,7,7,1,1,5,USED
365.285564319,4,0,0,1,1,6,USED
369.035127545,7,5,5,1,1,6,USED
369.264742471,3,1,1,1,1,3,USED
370.493470961,1,5,5,1,2,6,USED
371.877940882,0,2,2,1,1,6,USED
372.144748858,2,3,3,1,1,4,USED
374.213289177,6,4,7,2,2,5,USED
374.600531278,5,6,4,2,2,6,USED
374.686673106,8,4,4,1,1,6,USED
375.285564319,4,1,1,1,1,6,USED
379.035127545,7,4,4,1,1,6,USED
379.264742471,3,6,7,2,2,6,USED
380.493470961,1,6,6,1,1,3,USED
381.877940882,0,4,2,2,2,6,USED
382.144748858,2,7,7,1,1,3,USED
384.213289177,6,1,3,2,2,6,USED
384.600531278,5,3,3,1,1,5,USED
384.686673106,8,4,4,1,1,6,USED
385.285564319,4,3,3,1,1,6,USED
389.035127545,7,3,6,2,2,6,USED
389.264742471,3,8,4,2,2,6,USED
390.493470961,1,4,7,2,2,6,USED
391.877940882,0,3,3,1,1,6,USED
392.144748858,2,7,7,1,1,3,USED
394.213289177,6,8,7,2,2,5,USED
394.600531278,5,2,2,1,1,6,USED
394.686673106,8,4,4,1,1,6,USED
395.285564319,4,2,2,1,1,6,USED
399.035127545,7,2,4,2,2,6,USED
399.264742471,3,8,4,2,2,6,USED
400.493470961,1,3,3,1,1,6,USED
401.877940882,0,2,2,1,1,6,USED
402.144748858,2,0,0,1,1,2,USED
404.213289177,6,2,3,2,2,6,USED
404.600531278,5,2,2,1,1,6,USED
404.686673106,8,0,7,2,2,6,USED
405.285564319,4,1,1,1,1,6,USED
409.035127545,7,3,6,2,2,6,USED
409.264742471,3,2,2,1,1,3,USED
410.493470961,1,5,7,2,2,6,USED
411.877940882,0,6,3,2,2,6,USED
412.144748858,2,7,7,1,1,3,USED
414.213289177,6,2,3,2,2,6,USED
414.600531278,5,7,7,1,1,5,USED
414.686673106,8,2,4,2,2,6,USED
415.285564319,4,3,3,1,1,6,USED
419.035127545,7,4,4,1,1,6,USED
419.264742471,3,1,1,1,1,3,USED
420.493470961,1,8,7,2,2,6,USED
421.877940882,0,3,3,1,1,6,USED
422.144748858,2,5,5,1,1,6,USED
424.213289177,6,2,3,2,2,7,USED
424.600531278,5,6,4,2,2,6,USED
424.686673106,8,7,7,1,1,6,USED
425.285564319,4,7,7,1,1,6,USED
429.035127545,7,2,1,2,2,7,USED
429.264742471,3,0,0,1,1,7,USED
430.493470961,1,3,3,1,1,7,USED
431.877940882,0,3,3,1,1,7,USED
432.144748858,2,4,4,1,1,7,USED
434.213289177,6,7,7,1,1,7,USED
434.600531278,5,2,2,1,1,6,USED
434.686673106,8,1,4,2,2,7,USED
435.285564319,4,2,2,1,1,7,USED
439.035127545,7,5,5,1,1,6,USED
439.264742471,3,0,0,1,1,7,USED
440.493470961,1,2,2,1,1,7,USED
441.877940882,0,8,2,2,2,7,USED
442.144748858,2,7,7,1,1,3,USED
444.213289177,6,0,7,2,2,7,USED
444.600531278,5,1,1,1,1,7,USED
444.686673106,8,2,4,2,2,7,USED
445.285564319,4,3,3,1,1,7,USED
449.035127545,7,0,0,1,1,6,USED
449.264742471,3,6,7,2,2,7,USED
450.493470961,1,8,5,2,2,7,USED
451.877940882,0,7,2,2,2,7,USED
452.144748858,2,1,1,1,1,7,USED
454.213289177,6,7,7,1,1,7,USED
454.600531278,5,4,4,1,1,7,USED
454.686673106,8,4,4,1,1,7,USED
455.285564319,4,1,1,1,1,7,USED
459.035127545,7,4,4,1,1,7,USED
459.264742471,3,6,7,2,2,7,USED
460.493470961,1,2,2,1,1,7,USED
461.877940882,0,5,2,2,2,7,USED
462.144748858,2,3,3,1,1,4,USED
464.213289177,6,4,4,1,1,7,USED
464.600531278,5,6,6,1,2,7,USED
464.686673106,8,6,7,2,2,7,USED
465.285564319,4,8,8,1,1,7,USED
469.035127545,7,1,1,1,1,7,USED
469.264742471,3,4,4,1,1,7,USED
470.493470961,1,6,6,1,1,7,USED
471.877940882,0,3,3,1,1,7,USED
472.144748858,2,6,1,2,2,7,USED
474.213289177,6,3,3,1,1,7,USED
474.600531278,5,2,2,1,1,6,USED
474.686673106,8,4,4,1,1,7,USED
475.285564319,4,2,2,1,1,7,USED
479.035127545,7,1,1,1,1,7,USED
479.264742471,3,7,7,1,1,7,USED
480.493470961,1,4,4,1,1,7,USED
481.877940882,0,4,3,2,2,7,USED
482.144748858,2,5,5,1,1,6,USED
484.213289177,6,7,7,1,1,7,USED
484.600531278,5,7,7,1,2,7,USED
484.686673106,8,2,4,2,2,7,USED
485.285564319,4,0,0,1,1,8,USED
489.035127545,7,0,0,1,1,6,USED
489.264742471,3,2,2,1,1,3,USED
490.493470961,1,7,7,1,1,6,USED
491.877940882,0,6,1,2,2,8,USED
492.144748858,2,0,0,1,1,2,USED
494.213289177,6,4,4,1,2,8,USED
494.600531278,5,0,0,1,1,6,USED
494.686673106,8,4,4,1,1,8,USED
495.285564319,4,3,3,1,1,8,USED
499.035127545,7,0,0,1,1,6,USED
499.264742471,3,4,4,1,1,8,USED
500.493470961,1,7,7,1,1,6,USED
501.877940882,0,1,1,1,1,8,USED
502.144748858,2,8,4,2,2,8,USED
504.213289177,6,2,3,2,2,8,USED
504.600531278,5,8,8,1,1,7,USED
504.686673106,8,0,4,2,2,8,USED
505.285564319,4,8,8,1,1,8,USED
509.035127545,7,5,5,1,1,6,USED
509.264742471,3,5,7,2,2,7,USED
510.493470961,1,5,5,1,2,8,USED
511.877940882,0,1,1,1,1,8,USED
512.144748858,2,6,1,2,2,7,USED
514.213289177,6,4,4,1,2,8,USED
514.600531278,5,6,6,1,2,8,USED
514.686673106,8,4,4,1,1,8,USED
515.285564319,4,1,1,1,1,8,USED
519.035127545,7,3,3,1,1,8,USED
519.264742471,3,5,7,2,2,7,USED
520.493470961,1,3,3,1,1,7,USED
521.877940882,0,4,5,2,2,8,USED
522.144748858,2,5,5,1,1,6,USED
524.213289177,6,7,7,1,1,7,USED
524.600531278,5,0,0,1,1,6,USED
524.686673106,8,2,2,1,1,8,USED
525.285564319,4,2,2,1,1,7,USED
529.035127545,7,2,1,2,2,8,USED
529.264742471,3,6,6,1,1,8,USED
530.493470961,1,7,7,1,1,6,USED
531.877940882,0,8,5,2,2,8,USED
532.144748858,2,3,3,1,1,4,USED
534.213289177,6,0,7,2,2,7,USED
534.600531278,5,2,2,1,1,8,USED
534.686673106,8,2,2,1,1,8,USED
535.285564319,4,2,2,1,1,7,USED
539.035127545,7,0,0,1,1,6,USED
539.264742471,3,0,0,1,1,8,USED
540.493470961,1,2,2,1,1,8,USED
541.877940882,0,3,3,1,1,8,USED
542.144748858,2,8,4,2,2,8,USED
544.213289177,6,1,3,2,2,9,USED
544.600531278,5,0,0,1,1,6,USED
544.686673106,8,0,4,2,2,8,USED
545.285564319,4,5,7,2,2,8,USED
549.035127545,7,5,5,1,2,9,USED
549.264742471,3,7,7,1,1,7,USED
550.493470961,1,0,4,2,2,9,USED
551.877940882,0,3,3,1,1,9,USED
552.144748858,2,6,4,2,3,9,USED
554.213289177,6,1,3,2,2,9,USED
554.600531278,5,8,8,1,1,9,USED
554.686673106,8,1,4,2,2,9,USED
555.285564319,4,8,8,1,1,9,USED
559.035127545,7,1,1,1,1,9,USED
559.264742471,3,6,6,1,1,8,USED
560.493470961,1,0,4,2,2,9,USED
561.877940882,0,4,4,1,1,9,USED
562.144748858,2,5,5,1,1,9,USED
