timestamp(s),src,dst,seq,hops,delay_gen_to_rx(s),delay_first_tx_to_rx(s),bytes,sf,delivered
597.899494844,5,2,289,0,0.139776590,0.139776590,20,12,1
598.098559121,7,4,257,0,0.139776590,0.139776590,20,12,1
599.098559712,7,1,258,0,0.139777181,0.139777181,20,12,1
599.600487660,4,6,270,0,0.139776835,0.139776835,20,12,1
599.899494844,5,2,291,0,0.139776590,0.139776590,20,12,1
600.098559366,7,3,259,0,0.139776835,0.139776835,20,12,1
600.899494844,5,2,292,0,0.139776590,0.139776590,20,12,1
602.098559366,7,5,261,0,0.139776835,0.139776835,20,12,1
604.098559121,7,6,263,0,0.139776590,0.139776590,20,12,1
605.098559121,7,6,264,0,0.139776590,0.139776590,20,12,1
605.899494846,5,8,297,0,0.139776592,0.139776592,20,12,1
607.098559366,7,5,266,0,0.139776835,0.139776835,20,12,1
608.098559366,7,3,267,0,0.139776835,0.139776835,20,12,1
608.795331038,6,0,306,0,0.139777181,0.139777181,20,12,1
609.098559851,7,2,268,0,0.139777320,0.139777320,20,12,1
610.098559366,7,3,269,0,0.139776835,0.139776835,20,12,1
610.483404619,8,6,280,1,0.279553182,0.279553182,20,12,1
610.625836453,1,0,303,0,0.139776590,0.139776590,20,12,1
612.343628029,8,5,282,0,0.139776592,0.139776592,20,12,1
613.098559712,7,1,272,0,0.139777181,0.139777181,20,12,1
614.238335956,7,2,273,1,0.279553425,0.279553425,20,12,1
614.899494844,5,2,306,0,0.139776590,0.139776590,20,12,1
616.098559121,7,4,275,0,0.139776590,0.139776590,20,12,1
616.795330447,6,7,314,0,0.139776590,0.139776590,20,12,1
617.365924233,3,2,310,0,0.139777320,0.139777320,20,12,1
618.098559121,7,4,277,0,0.139776590,0.139776590,20,12,1
618.343628029,8,5,288,0,0.139776592,0.139776592,20,12,1
618.600487660,4,6,289,0,0.139776835,0.139776835,20,12,1
618.795330447,6,3,316,0,0.139776590,0.139776590,20,12,1
620.098559366,7,3,279,0,0.139776835,0.139776835,20,12,1
621.098559712,7,1,280,0,0.139777181,0.139777181,20,12,1
622.098559121,7,6,281,0,0.139776590,0.139776590,20,12,1
622.600487660,4,0,293,0,0.139776835,0.139776835,20,12,1
622.625837044,1,7,315,0,0.139777181,0.139777181,20,12,1
623.098559851,7,2,282,0,0.139777320,0.139777320,20,12,1
623.795330447,6,7,321,0,0.139776590,0.139776590,20,12,1
